date,['site_id'],['daily_mean_pm10_conentration']
2020-06-11,['60270026'],['20']
2020-06-12,['60270026'],['27']
2020-06-13,['60270026'],['17']
2020-06-14,['60270026'],['11']
2020-06-15,['60270026'],['15']
2020-06-16,['60270026'],['12']
2020-06-17,['60270026'],['27']
2020-06-18,['60270026'],['13']
2020-06-19,['60270026'],['16']
2020-06-20,['60270026'],['21']
2020-06-21,['60270026'],['23']
2020-06-22,['60270026'],['22']
2020-06-23,['60270026'],['22']
2020-06-24,['60270026'],['26']
2020-06-25,['60270026'],['24']
2020-06-26,['60270026'],['18']
2020-06-27,['60270026'],['21']
2020-06-28,['60270026'],['16']
2020-06-29,['60270026'],['47']
2020-06-30,['60270026'],['20']
2020-01-01,['60270028'],['4']
2020-01-02,['60270028'],['7']
2020-01-03,['60270028'],['3']
2020-01-04,['60270028'],['4']
2020-01-05,['60270028'],['6']
2020-01-06,['60270028'],['4']
2020-01-07,['60270028'],['3']
2020-01-08,['60270028'],['6']
2020-01-09,['60270028'],['7']
2020-01-10,['60270028'],['5']
2020-01-11,['60270028'],['7']
2020-01-12,['60270028'],['5']
2020-01-13,['60270028'],['6']
2020-01-14,['60270028'],['7']
2020-01-15,['60270028'],['8']
2020-01-16,['60270028'],['58']
2020-01-17,['60270028'],['3']
2020-01-18,['60270028'],['4']
2020-01-19,['60270028'],['4']
2020-01-20,['60270028'],['5']
2020-01-21,['60270028'],['4']
2020-01-22,['60270028'],['5']
2020-01-23,['60270028'],['5']
2020-01-24,['60270028'],['4']
2020-01-25,['60270028'],['5']
2020-01-26,['60270028'],['5']
2020-01-27,['60270028'],['4']
2020-01-28,['60270028'],['5']
2020-01-29,['60270028'],['23']
2020-01-30,['60270028'],['5']
2020-01-31,['60270028'],['4']
2020-02-01,['60270028'],['3']
2020-02-02,['60270028'],['212']
2020-02-03,['60270028'],['42']
2020-02-04,['60270028'],['8']
2020-02-05,['60270028'],['9']
2020-02-06,['60270028'],['3']
2020-02-07,['60270028'],['5']
2020-02-08,['60270028'],['9']
2020-02-09,['60270028'],['53']
2020-02-10,['60270028'],['28']
2020-02-11,['60270028'],['17']
2020-02-12,['60270028'],['6']
2020-02-13,['60270028'],['5']
2020-02-14,['60270028'],['7']
2020-02-15,['60270028'],['8']
2020-02-16,['60270028'],['9']
2020-02-17,['60270028'],['11']
2020-02-18,['60270028'],['15']
2020-02-19,['60270028'],['16']
2020-02-20,['60270028'],['13']
2020-02-21,['60270028'],['10']
2020-02-22,['60270028'],['6']
2020-02-23,['60270028'],['7']
2020-02-24,['60270028'],['4']
2020-02-25,['60270028'],['7']
2020-02-26,['60270028'],['7']
2020-02-27,['60270028'],['7']
2020-02-28,['60270028'],['6']
2020-02-29,['60270028'],['5']
2020-03-01,['60270028'],['8']
2020-03-02,['60270028'],['9']
2020-03-03,['60270028'],['6']
2020-03-04,['60270028'],['6']
2020-03-05,['60270028'],['6']
2020-03-06,['60270028'],['8']
2020-03-07,['60270028'],['12']
2020-03-08,['60270028'],['7']
2020-03-09,['60270028'],['6']
2020-03-10,['60270028'],['6']
2020-03-11,['60270028'],['3']
2020-03-12,['60270028'],['1']
2020-03-13,['60270028'],['6']
2020-03-14,['60270028'],['12']
2020-03-15,['60270028'],['12']
2020-03-16,['60270028'],['6']
2020-03-17,['60270028'],['2']
2020-03-18,['60270028'],['2']
2020-03-19,['60270028'],['4']
2020-03-20,['60270028'],['3']
2020-03-21,['60270028'],['4']
2020-03-22,['60270028'],['4']
2020-03-23,['60270028'],['3']
2020-03-24,['60270028'],['3']
2020-03-25,['60270028'],['17']
2020-03-26,['60270028'],['5']
2020-03-27,['60270028'],['5']
2020-03-28,['60270028'],['6']
2020-03-29,['60270028'],['6']
2020-03-30,['60270028'],['5']
2020-03-31,['60270028'],['6']
2020-04-01,['60270028'],['5']
2020-04-02,['60270028'],['20']
2020-04-03,['60270028'],['16']
2020-04-04,['60270028'],['11']
2020-04-05,['60270028'],['15']
2020-04-06,['60270028'],['4']
2020-04-07,['60270028'],['5']
2020-04-08,['60270028'],['3']
2020-04-09,['60270028'],['3']
2020-04-10,['60270028'],['2']
2020-04-11,['60270028'],['5']
2020-04-12,['60270028'],['6']
2020-04-13,['60270028'],['9']
2020-04-14,['60270028'],['6']
2020-04-15,['60270028'],['8']
2020-04-16,['60270028'],['9']
2020-04-17,['60270028'],['6']
2020-04-18,['60270028'],['4']
2020-04-19,['60270028'],['6']
2020-04-20,['60270028'],['7']
2020-04-21,['60270028'],['7']
2020-04-22,['60270028'],['8']
2020-04-23,['60270028'],['10']
2020-04-24,['60270028'],['11']
2020-04-25,['60270028'],['10']
2020-04-26,['60270028'],['8']
2020-04-27,['60270028'],['12']
2020-04-28,['60270028'],['12']
2020-04-29,['60270028'],['11']
2020-04-30,['60270028'],['9']
2020-05-01,['60270028'],['10']
2020-05-02,['60270028'],['12']
2020-05-03,['60270028'],['11']
2020-05-04,['60270028'],['8']
2020-05-05,['60270028'],['11']
2020-05-06,['60270028'],['15']
2020-05-07,['60270028'],['12']
2020-05-08,['60270028'],['15']
2020-05-09,['60270028'],['14']
2020-05-10,['60270028'],['13']
2020-05-11,['60270028'],['14']
2020-05-12,['60270028'],['20']
2020-05-13,['60270028'],['12']
2020-05-14,['60270028'],['10']
2020-05-15,['60270028'],['9']
2020-05-16,['60270028'],['12']
2020-05-17,['60270028'],['47']
2020-05-18,['60270028'],['12']
2020-05-19,['60270028'],['6']
2020-05-20,['60270028'],['6']
2020-05-21,['60270028'],['8']
2020-05-22,['60270028'],['21']
2020-05-23,['60270028'],['9']
2020-05-24,['60270028'],['8']
2020-05-25,['60270028'],['8']
2020-05-26,['60270028'],['14']
2020-05-27,['60270028'],['16']
2020-05-28,['60270028'],['14']
2020-05-29,['60270028'],['19']
2020-05-30,['60270028'],['13']
2020-05-31,['60270028'],['11']
2020-06-01,['60270028'],['10']
2020-06-02,['60270028'],['12']
2020-06-03,['60270028'],['15']
2020-06-04,['60270028'],['14']
2020-06-05,['60270028'],['22']
2020-06-06,['60270028'],['14']
2020-06-07,['60270028'],['26']
2020-06-08,['60270028'],['5']
2020-06-09,['60270028'],['7']
2020-06-10,['60270028'],['8']
2020-06-11,['60270028'],['19']
2020-06-12,['60270028'],['24']
2020-06-13,['60270028'],['17']
2020-06-14,['60270028'],['11']
2020-06-15,['60270028'],['16']
2020-06-16,['60270028'],['11']
2020-06-17,['60270028'],['36']
2020-06-18,['60270028'],['9']
2020-06-19,['60270028'],['12']
2020-06-20,['60270028'],['19']
2020-06-21,['60270028'],['21']
2020-06-22,['60270028'],['20']
2020-06-23,['60270028'],['19']
2020-06-24,['60270028'],['20']
2020-06-25,['60270028'],['23']
2020-06-26,['60270028'],['19']
2020-06-27,['60270028'],['20']
2020-06-28,['60270028'],['40']
2020-06-29,['60270028'],['42']
2020-06-30,['60270028'],['18']
2020-01-01,['60270029'],['4']
2020-01-02,['60270029'],['8']
2020-01-03,['60270029'],['4']
2020-01-04,['60270029'],['4']
2020-01-05,['60270029'],['7']
2020-01-06,['60270029'],['4']
2020-01-07,['60270029'],['5']
2020-01-08,['60270029'],['9']
2020-01-09,['60270029'],['22']
2020-01-10,['60270029'],['8']
2020-01-11,['60270029'],['7']
2020-01-12,['60270029'],['6']
2020-01-13,['60270029'],['7']
2020-01-14,['60270029'],['10']
2020-01-15,['60270029'],['8']
2020-01-16,['60270029'],['42']
2020-01-17,['60270029'],['4']
2020-01-18,['60270029'],['6']
2020-01-19,['60270029'],['5']
2020-01-20,['60270029'],['5']
2020-01-21,['60270029'],['5']
2020-01-22,['60270029'],['6']
2020-01-23,['60270029'],['4']
2020-01-24,['60270029'],['5']
2020-01-25,['60270029'],['4']
2020-01-26,['60270029'],['8']
2020-01-27,['60270029'],['5']
2020-01-28,['60270029'],['6']
2020-01-29,['60270029'],['29']
2020-01-30,['60270029'],['10']
2020-01-31,['60270029'],['5']
2020-02-01,['60270029'],['5']
2020-02-02,['60270029'],['144']
2020-02-03,['60270029'],['47']
2020-02-04,['60270029'],['10']
2020-02-05,['60270029'],['12']
2020-02-06,['60270029'],['10']
2020-02-07,['60270029'],['10']
2020-02-08,['60270029'],['12']
2020-02-09,['60270029'],['46']
2020-02-10,['60270029'],['40']
2020-02-11,['60270029'],['19']
2020-02-12,['60270029'],['12']
2020-02-13,['60270029'],['8']
2020-02-14,['60270029'],['9']
2020-02-15,['60270029'],['9']
2020-02-16,['60270029'],['10']
2020-02-17,['60270029'],['12']
2020-02-18,['60270029'],['17']
2020-02-19,['60270029'],['17']
2020-02-20,['60270029'],['13']
2020-02-21,['60270029'],['11']
2020-02-22,['60270029'],['6']
2020-02-23,['60270029'],['6']
2020-02-24,['60270029'],['5']
2020-02-25,['60270029'],['9']
2020-02-26,['60270029'],['6']
2020-02-27,['60270029'],['10']
2020-02-28,['60270029'],['5']
2020-02-29,['60270029'],['8']
2020-03-01,['60270029'],['8']
2020-03-02,['60270029'],['26']
2020-03-03,['60270029'],['16']
2020-03-04,['60270029'],['10']
2020-03-05,['60270029'],['11']
2020-03-06,['60270029'],['10']
2020-03-07,['60270029'],['13']
2020-03-08,['60270029'],['7']
2020-03-09,['60270029'],['6']
2020-03-10,['60270029'],['9']
2020-03-11,['60270029'],['3']
2020-03-12,['60270029'],['2']
2020-03-13,['60270029'],['6']
2020-03-14,['60270029'],['12']
2020-03-15,['60270029'],['6']
2020-03-16,['60270029'],['5']
2020-03-17,['60270029'],['2']
2020-03-18,['60270029'],['2']
2020-03-19,['60270029'],['9']
2020-03-20,['60270029'],['3']
2020-03-21,['60270029'],['4']
2020-03-22,['60270029'],['4']
2020-03-23,['60270029'],['3']
2020-03-24,['60270029'],['2']
2020-03-25,['60270029'],['24']
2020-03-26,['60270029'],['7']
2020-03-27,['60270029'],['5']
2020-03-28,['60270029'],['7']
2020-03-29,['60270029'],['6']
2020-03-30,['60270029'],['6']
2020-03-31,['60270029'],['11']
2020-04-01,['60270029'],['9']
2020-04-02,['60270029'],['19']
2020-04-03,['60270029'],['13']
2020-04-04,['60270029'],['11']
2020-04-05,['60270029'],['15']
2020-04-06,['60270029'],['5']
2020-04-07,['60270029'],['6']
2020-04-08,['60270029'],['3']
2020-04-09,['60270029'],['3']
2020-04-10,['60270029'],['3']
2020-04-11,['60270029'],['5']
2020-04-12,['60270029'],['6']
2020-04-13,['60270029'],['9']
2020-04-14,['60270029'],['8']
2020-04-15,['60270029'],['7']
2020-04-16,['60270029'],['10']
2020-04-17,['60270029'],['8']
2020-04-18,['60270029'],['4']
2020-04-19,['60270029'],['5']
2020-04-20,['60270029'],['7']
2020-04-21,['60270029'],['18']
2020-04-22,['60270029'],['9']
2020-04-23,['60270029'],['10']
2020-04-24,['60270029'],['10']
2020-04-25,['60270029'],['10']
2020-04-26,['60270029'],['9']
2020-04-27,['60270029'],['11']
2020-04-28,['60270029'],['10']
2020-04-29,['60270029'],['13']
2020-04-30,['60270029'],['12']
2020-05-01,['60270029'],['14']
2020-05-02,['60270029'],['16']
2020-05-03,['60270029'],['13']
2020-05-04,['60270029'],['9']
2020-05-05,['60270029'],['12']
2020-05-06,['60270029'],['20']
2020-05-07,['60270029'],['15']
2020-05-08,['60270029'],['15']
2020-05-09,['60270029'],['14']
2020-05-10,['60270029'],['12']
2020-05-11,['60270029'],['12']
2020-05-12,['60270029'],['16']
2020-05-13,['60270029'],['13']
2020-05-14,['60270029'],['13']
2020-05-15,['60270029'],['10']
2020-05-16,['60270029'],['12']
2020-05-17,['60270029'],['26']
2020-05-18,['60270029'],['7']
2020-05-19,['60270029'],['8']
2020-05-20,['60270029'],['9']
2020-05-21,['60270029'],['9']
2020-05-22,['60270029'],['22']
2020-05-23,['60270029'],['16']
2020-05-24,['60270029'],['10']
2020-05-25,['60270029'],['12']
2020-05-26,['60270029'],['14']
2020-05-27,['60270029'],['15']
2020-05-28,['60270029'],['11']
2020-05-29,['60270029'],['16']
2020-05-30,['60270029'],['12']
2020-05-31,['60270029'],['10']
2020-06-01,['60270029'],['10']
2020-06-02,['60270029'],['14']
2020-06-03,['60270029'],['15']
2020-06-04,['60270029'],['16']
2020-06-05,['60270029'],['15']
2020-06-06,['60270029'],['15']
2020-06-07,['60270029'],['30']
2020-06-08,['60270029'],['6']
2020-06-09,['60270029'],['7']
2020-06-10,['60270029'],['8']
2020-06-11,['60270029'],['17']
2020-06-12,['60270029'],['20']
2020-06-13,['60270029'],['15']
2020-06-14,['60270029'],['9']
2020-06-15,['60270029'],['14']
2020-06-16,['60270029'],['10']
2020-06-17,['60270029'],['33']
2020-06-18,['60270029'],['10']
2020-06-19,['60270029'],['13']
2020-06-20,['60270029'],['16']
2020-06-21,['60270029'],['18']
2020-06-22,['60270029'],['17']
2020-06-23,['60270029'],['19']
2020-06-24,['60270029'],['16']
2020-06-25,['60270029'],['21']
2020-06-26,['60270029'],['19']
2020-06-27,['60270029'],['18']
2020-06-28,['60270029'],['35']
2020-06-29,['60270029'],['35']
2020-06-30,['60270029'],['16']
2020-01-01,['60270030'],['3']
2020-01-02,['60270030'],['6']
2020-01-03,['60270030'],['4']
2020-01-04,['60270030'],['4']
2020-01-05,['60270030'],['7']
2020-01-06,['60270030'],['6']
2020-01-07,['60270030'],['3']
2020-01-08,['60270030'],['10']
2020-01-09,['60270030'],['10']
2020-01-10,['60270030'],['5']
2020-01-11,['60270030'],['16']
2020-01-12,['60270030'],['5']
2020-01-13,['60270030'],['7']
2020-01-14,['60270030'],['39']
2020-01-15,['60270030'],['7']
2020-01-16,['60270030'],['158']
2020-01-17,['60270030'],['4']
2020-01-18,['60270030'],['5']
2020-01-19,['60270030'],['4']
2020-01-20,['60270030'],['8']
2020-01-21,['60270030'],['5']
2020-01-22,['60270030'],['5']
2020-01-23,['60270030'],['5']
2020-01-24,['60270030'],['4']
2020-01-25,['60270030'],['5']
2020-01-26,['60270030'],['9']
2020-01-27,['60270030'],['4']
2020-01-28,['60270030'],['5']
2020-01-29,['60270030'],['154']
2020-01-30,['60270030'],['5']
2020-01-31,['60270030'],['4']
2020-02-01,['60270030'],['4']
2020-02-02,['60270030'],['361']
2020-02-03,['60270030'],['146']
2020-02-04,['60270030'],['13']
2020-02-05,['60270030'],['11']
2020-02-06,['60270030'],['3']
2020-02-07,['60270030'],['3']
2020-02-08,['60270030'],['5']
2020-02-09,['60270030'],['80']
2020-02-10,['60270030'],['95']
2020-02-11,['60270030'],['15']
2020-02-12,['60270030'],['5']
2020-02-13,['60270030'],['6']
2020-02-14,['60270030'],['8']
2020-02-15,['60270030'],['10']
2020-02-16,['60270030'],['11']
2020-02-17,['60270030'],['10']
2020-02-18,['60270030'],['15']
2020-02-19,['60270030'],['17']
2020-02-20,['60270030'],['14']
2020-02-21,['60270030'],['11']
2020-02-22,['60270030'],['9']
2020-02-23,['60270030'],['6']
2020-02-24,['60270030'],['4']
2020-02-25,['60270030'],['6']
2020-02-26,['60270030'],['6']
2020-02-27,['60270030'],['7']
2020-02-28,['60270030'],['6']
2020-02-29,['60270030'],['6']
2020-03-01,['60270030'],['20']
2020-03-02,['60270030'],['42']
2020-03-03,['60270030'],['5']
2020-03-04,['60270030'],['8']
2020-03-05,['60270030'],['6']
2020-03-06,['60270030'],['9']
2020-03-07,['60270030'],['15']
2020-03-08,['60270030'],['6']
2020-03-09,['60270030'],['6']
2020-03-10,['60270030'],['6']
2020-03-11,['60270030'],['3']
2020-03-12,['60270030'],['3']
2020-03-13,['60270030'],['6']
2020-03-14,['60270030'],['17']
2020-03-15,['60270030'],['8']
2020-03-16,['60270030'],['4']
2020-03-17,['60270030'],['2']
2020-03-18,['60270030'],['3']
2020-03-19,['60270030'],['8']
2020-03-20,['60270030'],['3']
2020-03-21,['60270030'],['4']
2020-03-22,['60270030'],['4']
2020-03-23,['60270030'],['4']
2020-03-24,['60270030'],['6']
2020-03-25,['60270030'],['41']
2020-03-26,['60270030'],['5']
2020-03-27,['60270030'],['5']
2020-03-28,['60270030'],['6']
2020-03-29,['60270030'],['7']
2020-03-30,['60270030'],['5']
2020-03-31,['60270030'],['5']
2020-04-01,['60270030'],['6']
2020-04-02,['60270030'],['23']
2020-04-03,['60270030'],['18']
2020-04-04,['60270030'],['14']
2020-04-05,['60270030'],['17']
2020-04-06,['60270030'],['10']
2020-04-07,['60270030'],['6']
2020-04-08,['60270030'],['3']
2020-04-09,['60270030'],['2']
2020-04-10,['60270030'],['3']
2020-04-11,['60270030'],['4']
2020-04-12,['60270030'],['8']
2020-04-13,['60270030'],['13']
2020-04-14,['60270030'],['7']
2020-04-15,['60270030'],['7']
2020-04-16,['60270030'],['10']
2020-04-17,['60270030'],['6']
2020-04-18,['60270030'],['4']
2020-04-19,['60270030'],['6']
2020-04-20,['60270030'],['8']
2020-04-21,['60270030'],['9']
2020-04-22,['60270030'],['9']
2020-04-23,['60270030'],['10']
2020-04-24,['60270030'],['11']
2020-04-25,['60270030'],['10']
2020-04-26,['60270030'],['8']
2020-04-27,['60270030'],['13']
2020-04-28,['60270030'],['11']
2020-04-29,['60270030'],['12']
2020-04-30,['60270030'],['10']
2020-05-01,['60270030'],['11']
2020-05-02,['60270030'],['13']
2020-05-03,['60270030'],['13']
2020-05-04,['60270030'],['11']
2020-05-05,['60270030'],['10']
2020-05-06,['60270030'],['16']
2020-05-07,['60270030'],['13']
2020-05-08,['60270030'],['16']
2020-05-09,['60270030'],['15']
2020-05-10,['60270030'],['14']
2020-05-11,['60270030'],['14']
2020-05-12,['60270030'],['18']
2020-05-13,['60270030'],['13']
2020-05-14,['60270030'],['11']
2020-05-15,['60270030'],['9']
2020-05-16,['60270030'],['12']
2020-05-17,['60270030'],['23']
2020-05-18,['60270030'],['10']
2020-05-19,['60270030'],['7']
2020-05-20,['60270030'],['6']
2020-05-21,['60270030'],['9']
2020-05-22,['60270030'],['24']
2020-05-23,['60270030'],['10']
2020-05-24,['60270030'],['8']
2020-05-25,['60270030'],['8']
2020-05-26,['60270030'],['13']
2020-05-27,['60270030'],['16']
2020-05-28,['60270030'],['14']
2020-05-29,['60270030'],['19']
2020-05-30,['60270030'],['12']
2020-05-31,['60270030'],['11']
2020-06-01,['60270030'],['13']
2020-06-02,['60270030'],['13']
2020-06-03,['60270030'],['16']
2020-06-04,['60270030'],['17']
2020-06-05,['60270030'],['19']
2020-06-06,['60270030'],['17']
2020-06-07,['60270030'],['29']
2020-06-08,['60270030'],['6']
2020-06-09,['60270030'],['7']
2020-06-10,['60270030'],['8']
2020-06-11,['60270030'],['19']
2020-06-12,['60270030'],['28']
2020-06-13,['60270030'],['23']
2020-06-14,['60270030'],['12']
2020-06-16,['60270030'],['15']
2020-06-17,['60270030'],['40']
2020-06-18,['60270030'],['10']
2020-06-19,['60270030'],['15']
2020-06-20,['60270030'],['23']
2020-06-21,['60270030'],['22']
2020-06-22,['60270030'],['19']
2020-06-23,['60270030'],['20']
2020-06-26,['60270030'],['20']
2020-06-27,['60270030'],['21']
2020-06-28,['60270030'],['46']
2020-06-29,['60270030'],['52']
2020-06-30,['60270030'],['18']
2020-01-10,['60271001'],['5']
2020-01-11,['60271001'],['8']
2020-01-12,['60271001'],['6']
2020-01-13,['60271001'],['8']
2020-01-14,['60271001'],['9']
2020-01-15,['60271001'],['11']
2020-01-16,['60271001'],['10']
2020-01-17,['60271001'],['7']
2020-01-18,['60271001'],['5']
2020-01-19,['60271001'],['4']
2020-01-20,['60271001'],['5']
2020-01-21,['60271001'],['6']
2020-01-22,['60271001'],['6']
2020-01-23,['60271001'],['5']
2020-01-24,['60271001'],['5']
2020-01-25,['60271001'],['5']
2020-01-26,['60271001'],['5']
2020-01-27,['60271001'],['5']
2020-01-28,['60271001'],['6']
2020-01-29,['60271001'],['23']
2020-01-30,['60271001'],['6']
2020-01-31,['60271001'],['5']
2020-02-01,['60271001'],['4']
2020-02-02,['60271001'],['108']
2020-02-03,['60271001'],['78']
2020-02-04,['60271001'],['12']
2020-02-05,['60271001'],['8']
2020-02-06,['60271001'],['5']
2020-02-07,['60271001'],['4']
2020-02-08,['60271001'],['5']
2020-02-09,['60271001'],['47']
2020-02-10,['60271001'],['35']
2020-02-11,['60271001'],['24']
2020-02-12,['60271001'],['9']
2020-02-13,['60271001'],['8']
2020-02-14,['60271001'],['11']
2020-02-15,['60271001'],['11']
2020-02-21,['60271001'],['9']
2020-02-22,['60271001'],['4']
2020-02-23,['60271001'],['5']
2020-02-24,['60271001'],['3']
2020-02-25,['60271001'],['7']
2020-02-26,['60271001'],['7']
2020-02-27,['60271001'],['8']
2020-02-28,['60271001'],['6']
2020-02-29,['60271001'],['6']
2020-03-01,['60271001'],['12']
2020-03-02,['60271001'],['24']
2020-03-03,['60271001'],['8']
2020-03-04,['60271001'],['6']
2020-03-05,['60271001'],['9']
2020-03-06,['60271001'],['9']
2020-03-07,['60271001'],['11']
2020-03-08,['60271001'],['8']
2020-03-09,['60271001'],['7']
2020-03-10,['60271001'],['6']
2020-03-11,['60271001'],['3']
2020-03-12,['60271001'],['3']
2020-03-13,['60271001'],['5']
2020-03-14,['60271001'],['5']
2020-03-15,['60271001'],['5']
2020-03-16,['60271001'],['5']
2020-03-17,['60271001'],['2']
2020-03-18,['60271001'],['3']
2020-03-19,['60271001'],['9']
2020-03-20,['60271001'],['3']
2020-03-21,['60271001'],['4']
2020-03-22,['60271001'],['4']
2020-03-23,['60271001'],['3']
2020-03-24,['60271001'],['4']
2020-03-25,['60271001'],['5']
2020-03-27,['60271001'],['5']
2020-03-28,['60271001'],['6']
2020-03-29,['60271001'],['5']
2020-03-30,['60271001'],['5']
2020-03-31,['60271001'],['7']
2020-04-01,['60271001'],['6']
2020-04-02,['60271001'],['15']
2020-04-03,['60271001'],['14']
2020-04-04,['60271001'],['10']
2020-04-05,['60271001'],['7']
2020-04-06,['60271001'],['3']
2020-04-07,['60271001'],['4']
2020-04-08,['60271001'],['2']
2020-04-09,['60271001'],['2']
2020-04-10,['60271001'],['3']
2020-04-11,['60271001'],['4']
2020-04-12,['60271001'],['7']
2020-04-13,['60271001'],['9']
2020-04-14,['60271001'],['9']
2020-04-15,['60271001'],['9']
2020-04-16,['60271001'],['11']
2020-04-17,['60271001'],['7']
2020-04-18,['60271001'],['4']
2020-04-19,['60271001'],['7']
2020-04-20,['60271001'],['7']
2020-04-21,['60271001'],['8']
2020-04-22,['60271001'],['9']
2020-04-23,['60271001'],['11']
2020-04-24,['60271001'],['13']
2020-04-25,['60271001'],['11']
2020-04-26,['60271001'],['12']
2020-04-27,['60271001'],['13']
2020-04-28,['60271001'],['12']
2020-04-29,['60271001'],['15']
2020-04-30,['60271001'],['17']
2020-05-01,['60271001'],['11']
2020-05-02,['60271001'],['17']
2020-05-03,['60271001'],['20']
2020-05-04,['60271001'],['13']
2020-05-05,['60271001'],['15']
2020-05-06,['60271001'],['18']
2020-05-07,['60271001'],['15']
2020-05-08,['60271001'],['22']
2020-05-09,['60271001'],['18']
2020-05-10,['60271001'],['22']
2020-05-11,['60271001'],['18']
2020-05-12,['60271001'],['28']
2020-05-13,['60271001'],['15']
2020-05-14,['60271001'],['16']
2020-05-15,['60271001'],['14']
2020-05-16,['60271001'],['16']
2020-05-17,['60271001'],['17']
2020-05-18,['60271001'],['9']
2020-05-19,['60271001'],['7']
2020-05-20,['60271001'],['13']
2020-05-21,['60271001'],['13']
2020-05-22,['60271001'],['23']
2020-05-23,['60271001'],['17']
2020-05-24,['60271001'],['13']
2020-05-25,['60271001'],['15']
2020-05-26,['60271001'],['21']
2020-05-27,['60271001'],['23']
2020-05-28,['60271001'],['26']
2020-05-29,['60271001'],['27']
2020-05-30,['60271001'],['17']
2020-05-31,['60271001'],['17']
2020-06-01,['60271001'],['21']
2020-06-02,['60271001'],['21']
2020-06-03,['60271001'],['20']
2020-06-04,['60271001'],['20']
2020-06-05,['60271001'],['39']
2020-06-06,['60271001'],['20']
2020-06-07,['60271001'],['21']
2020-06-08,['60271001'],['19']
2020-06-09,['60271001'],['13']
2020-06-10,['60271001'],['14']
2020-06-11,['60271001'],['26']
2020-06-12,['60271001'],['38']
2020-06-13,['60271001'],['25']
2020-06-14,['60271001'],['16']
2020-06-15,['60271001'],['23']
2020-06-16,['60271001'],['18']
2020-06-17,['60271001'],['49']
2020-06-18,['60271001'],['19']
2020-06-19,['60271001'],['22']
2020-06-20,['60271001'],['26']
2020-06-21,['60271001'],['27']
2020-06-22,['60271001'],['30']
2020-06-23,['60271001'],['32']
2020-06-24,['60271001'],['31']
2020-06-26,['60271001'],['18']
2020-06-27,['60271001'],['33']
2020-06-28,['60271001'],['22']
2020-06-29,['60271001'],['60']
2020-06-30,['60271001'],['25']
2020-01-01,['60271003'],['4']
2020-01-02,['60271003'],['7']
2020-01-03,['60271003'],['4']
2020-01-04,['60271003'],['5']
2020-01-05,['60271003'],['8']
2020-01-06,['60271003'],['4']
2020-01-07,['60271003'],['2']
2020-01-08,['60271003'],['9']
2020-01-09,['60271003'],['12']
2020-01-10,['60271003'],['6']
2020-01-11,['60271003'],['7']
2020-01-12,['60271003'],['6']
2020-01-13,['60271003'],['7']
2020-01-14,['60271003'],['13']
2020-01-15,['60271003'],['10']
2020-01-16,['60271003'],['52']
2020-01-17,['60271003'],['6']
2020-01-18,['60271003'],['10']
2020-01-19,['60271003'],['6']
2020-01-20,['60271003'],['7']
2020-01-21,['60271003'],['7']
2020-01-22,['60271003'],['6']
2020-01-23,['60271003'],['11']
2020-01-24,['60271003'],['5']
2020-01-25,['60271003'],['10']
2020-01-26,['60271003'],['10']
2020-01-27,['60271003'],['6']
2020-01-28,['60271003'],['6']
2020-01-29,['60271003'],['60']
2020-01-30,['60271003'],['9']
2020-01-31,['60271003'],['8']
2020-02-01,['60271003'],['8']
2020-02-02,['60271003'],['253']
2020-02-03,['60271003'],['128']
2020-02-04,['60271003'],['17']
2020-02-05,['60271003'],['22']
2020-02-06,['60271003'],['5']
2020-02-07,['60271003'],['7']
2020-02-08,['60271003'],['7']
2020-02-09,['60271003'],['69']
2020-02-10,['60271003'],['88']
2020-02-11,['60271003'],['20']
2020-02-12,['60271003'],['7']
2020-02-13,['60271003'],['8']
2020-02-14,['60271003'],['10']
2020-02-15,['60271003'],['11']
2020-02-16,['60271003'],['13']
2020-02-17,['60271003'],['14']
2020-02-18,['60271003'],['21']
2020-02-19,['60271003'],['18']
2020-02-20,['60271003'],['13']
2020-02-21,['60271003'],['13']
2020-02-22,['60271003'],['7']
2020-02-23,['60271003'],['7']
2020-02-24,['60271003'],['4']
2020-02-25,['60271003'],['7']
2020-02-26,['60271003'],['7']
2020-02-27,['60271003'],['8']
2020-02-28,['60271003'],['7']
2020-02-29,['60271003'],['6']
2020-03-01,['60271003'],['13']
2020-03-02,['60271003'],['115']
2020-03-03,['60271003'],['7']
2020-03-04,['60271003'],['6']
2020-03-05,['60271003'],['6']
2020-03-06,['60271003'],['8']
2020-03-07,['60271003'],['15']
2020-03-08,['60271003'],['7']
2020-03-09,['60271003'],['6']
2020-03-10,['60271003'],['6']
2020-03-11,['60271003'],['3']
2020-03-12,['60271003'],['4']
2020-03-13,['60271003'],['6']
2020-03-14,['60271003'],['12']
2020-03-15,['60271003'],['9']
2020-03-16,['60271003'],['5']
2020-03-17,['60271003'],['3']
2020-03-18,['60271003'],['3']
2020-03-19,['60271003'],['5']
2020-03-20,['60271003'],['4']
2020-03-21,['60271003'],['5']
2020-03-22,['60271003'],['4']
2020-03-23,['60271003'],['4']
2020-03-24,['60271003'],['4']
2020-03-25,['60271003'],['13']
2020-03-26,['60271003'],['5']
2020-03-27,['60271003'],['6']
2020-03-28,['60271003'],['6']
2020-03-29,['60271003'],['7']
2020-03-30,['60271003'],['6']
2020-03-31,['60271003'],['6']
2020-04-01,['60271003'],['6']
2020-04-02,['60271003'],['22']
